date_observed,store,item_name,normalized_name,brand,category,price,size,unit,normalized_price_per_unit,normalized_unit,source,notes
2026-05-14,maxi-joliette,"BOISSON DE MALT ALCOOLISÉE COORS SELTZER OU SIMPLY SPIKED, 12X355 ML","BOISSON DE MALT ALCOOLISÉE COORS SELTZER OU SIMPLY SPIKED, 12X355 ML",COORS SELTZER │ SIMPLY SPIKED,,20,,,20,unknown,flipp,
2026-05-14,maxi-joliette,"COUCHES SWADDLERS, CRUISERS OU BABY-DRY SUPER GRAND FORMAT PAMPERS, 38-120 UN.","COUCHES SWADDLERS, CRUISERS OU BABY-DRY SUPER GRAND FORMAT PAMPERS, 38-120 UN.",Pampers,,28.99,,,28.99,unknown,flipp,
2026-05-14,maxi-joliette,"BIÈRE BRASSEUR DE MONTREAL, 12X355 ML","BIÈRE BRASSEUR DE MONTREAL, 12X355 ML",,,19,,,19,unknown,flipp,
2026-05-14,maxi-joliette,GUIMAUVES SANS NOM®,GUIMAUVES SANS NOM®,sans nom®,,2.79,,,2.79,unknown,flipp,
2026-05-14,maxi-joliette,PETITS GÂTEAUX LITTLE BITES SARA LEE,PETITS GÂTEAUX LITTLE BITES SARA LEE,Sara Lee,,4,,,4,unknown,flipp,
2026-05-14,maxi-joliette,"BIÈRE À 0,0 % D'ALCOOL CERO CORONA, 6X330 ML","BIÈRE À 0,0 % D'ALCOOL CERO CORONA, 6X330 ML",Corona,,11.99,,,11.99,unknown,flipp,
2026-05-14,maxi-joliette,"BOISSONS DÉSALTÉRANTES GATORADE, 24X591 ML","BOISSONS DÉSALTÉRANTES GATORADE, 24X591 ML",Gatorade,,21.49,,,21.49,unknown,flipp,
2026-05-14,maxi-joliette,"VIN SMOKY BAY, 1 L","VIN SMOKY BAY, 1 L",Smoky Bay,,14,,,14,unknown,flipp,
2026-05-14,maxi-joliette,"GÂTERIES POUR CHATS PURRRR-ÉE, 48 G OU SPOONS, 40 G TEMPTATIONS","GÂTERIES POUR CHATS PURRRR-ÉE, 48 G OU SPOONS, 40 G TEMPTATIONS",Temptations,,2.5,,,2.5,unknown,flipp,
2026-05-14,maxi-joliette,FILETS DE POISSON PANÉS OU EN PANURE PC,FILETS DE POISSON PANÉS OU EN PANURE PC,,,10,,,10,unknown,flipp,
2026-05-14,maxi-joliette,"NOURRITURE HUMIDE POUR CHATS FRISKIES OU FANCY FEAST PURINA 24 UN., 3,74-3,744 KG","NOURRITURE HUMIDE POUR CHATS FRISKIES OU FANCY FEAST PURINA 24 UN., 3,74-3,744 KG",Purina,,19,,,19,unknown,flipp,
2026-05-14,maxi-joliette,"EAU AROMATISÉE SPARKLING ICE, 503 ML","EAU AROMATISÉE SPARKLING ICE, 503 ML",Sparkling Ice,,1,,,1,unknown,flipp,
2026-05-14,maxi-joliette,"CHARCUTERIES TRANCHÉES ROYAL, 300-700 G","CHARCUTERIES TRANCHÉES ROYAL, 300-700 G",Royal,,6,,,6,unknown,flipp,
2026-05-14,maxi-joliette,"TRANCHES DE FROMAGE P'TIT QUÉBEC OU CRACKER BARREL, 200/240 G OU COLLATIONS AU FROMAGE P'TIT QUÉBEC, 168 G","TRANCHES DE FROMAGE P'TIT QUÉBEC OU CRACKER BARREL, 200/240 G OU COLLATIONS AU FROMAGE P'TIT QUÉBEC, 168 G",,,4.99,,,4.99,unknown,flipp,
2026-05-14,maxi-joliette,"NETTOYANT À VITRES WINDEX, 765 ML, NETTOYANT SCRUBBING BUBBLES, 623 G-946/950 ML OU FANTASTIK, 650 ML","NETTOYANT À VITRES WINDEX, 765 ML, NETTOYANT SCRUBBING BUBBLES, 623 G-946/950 ML OU FANTASTIK, 650 ML",WINDEX | SCRUBBING BUBBLES,,4.5,,,4.5,unknown,flipp,
2026-05-14,maxi-joliette,"LÉGUMES PC BIOLOGIQUE, 300-500 G","LÉGUMES PC BIOLOGIQUE, 300-500 G",PC,,4,,,4,unknown,flipp,
2026-05-14,maxi-joliette,CÔTES DE FLANC DE PORC OLYMEL │ PORK SIDE RIBS,CÔTES DE FLANC DE PORC OLYMEL │ PORK SIDE RIBS,,,5.99,,,5.99,unknown,flipp,
2026-05-14,maxi-joliette,BISCUITS LA PETITE BRETONNE,BISCUITS LA PETITE BRETONNE,LA PETITE BRETONNE,,5,,,5,unknown,flipp,
2026-05-14,maxi-joliette,"MARGARINE IMPERIAL, 800 G","MARGARINE IMPERIAL, 800 G",Imperial,,4.99,,,4.99,unknown,flipp,
2026-05-14,maxi-joliette,"CHIPS TORTILLA ROULÉS TAKIS, 260 G","CHIPS TORTILLA ROULÉS TAKIS, 260 G",Takis,,2.25,,,2.25,unknown,flipp,
2026-05-14,maxi-joliette,BROWNIES DÉLICES DU MARCHÉ,BROWNIES DÉLICES DU MARCHÉ,,,6,,,6,unknown,flipp,
2026-05-14,maxi-joliette,"BIÈRE SAPPORO, KRONENBOURG, OU LANDSHARK, 12X330/355 ML","BIÈRE SAPPORO, KRONENBOURG, OU LANDSHARK, 12X330/355 ML",,,21.99,,,21.99,unknown,flipp,
2026-05-14,maxi-joliette,"JUS 100 % OU COCKTAIL DE CANNEBERGE OCEAN SPRAY, 1,77/1,89 L","JUS 100 % OU COCKTAIL DE CANNEBERGE OCEAN SPRAY, 1,77/1,89 L",Ocean Spray,,3.99,,,3.99,unknown,flipp,
2026-05-14,maxi-joliette,PETITS GÂTEAUX VACHON,PETITS GÂTEAUX VACHON,,,4,,,4,unknown,flipp,
2026-05-14,maxi-joliette,"BOISSONS ÉNERGISANTES MONSTER, 4X473 ML OU RED BULL, 4X250 ML","BOISSONS ÉNERGISANTES MONSTER, 4X473 ML OU RED BULL, 4X250 ML",MONSTER │ RED BULL,,9.99,,,9.99,unknown,flipp,
2026-05-14,maxi-joliette,"PRÉPARATION EN POUDRE POUR BÉBÉS PRO ADVANCE SIMILAC ÉTAPE 1 OU 2, 859 G","PRÉPARATION EN POUDRE POUR BÉBÉS PRO ADVANCE SIMILAC ÉTAPE 1 OU 2, 859 G",Similac,,54.99,,,54.99,unknown,flipp,
2026-05-01,maxi-joliette,"BROCHETTES DE SOUVLAKI MARCANGELO, PRODUITS DÉCONGELÉS, 2 un., 120 g","BROCHETTES DE SOUVLAKI MARCANGELO, PRODUITS DÉCONGELÉS, 2 un., 120 g",,,1.88,,,1.88,unknown,flipp,
2026-05-14,maxi-joliette,"SAUCISSES FUMÉES SANS NOM®, 900 G","SAUCISSES FUMÉES SANS NOM®, 900 G",sans nom®,,9.99,,,9.99,unknown,flipp,
2026-05-14,maxi-joliette,GARNITURES PC,GARNITURES PC,PC,,4.79,,,4.79,unknown,flipp,
2026-05-14,maxi-joliette,"PRÉPARATION POUR NOURRISSONS OU TOUT-PETITS KENDAMIL, 800 G","PRÉPARATION POUR NOURRISSONS OU TOUT-PETITS KENDAMIL, 800 G",Kendamil,,34.99,,,34.99,unknown,flipp,
2026-05-14,maxi-joliette,"ANNEAUX DE MAÏS SOUFFLÉS CUITS AU FOUR À SAVEUR DE CRÈME SURE ET OIGNONS OU GRIGNOTINES AU MAÏS CUIT AU CHEDDAR PC À BASE DE PLANTES BIOLOGIQUE, 142 G","ANNEAUX DE MAÏS SOUFFLÉS CUITS AU FOUR À SAVEUR DE CRÈME SURE ET OIGNONS OU GRIGNOTINES AU MAÏS CUIT AU CHEDDAR PC À BASE DE PLANTES BIOLOGIQUE, 142 G",PC,,3.5,,,3.5,unknown,flipp,
2026-05-14,maxi-joliette,"SERVIETTES SANS NOM® FORMAT CLUB, 500 UN.","SERVIETTES SANS NOM® FORMAT CLUB, 500 UN.",,,5.49,,,5.49,unknown,flipp,
2026-05-14,maxi-joliette,CRÈME GLACÉE 450 ML OU FRIANDISES GLACÉES 3/4 UN. HÄAGEN-DAZS,CRÈME GLACÉE 450 ML OU FRIANDISES GLACÉES 3/4 UN. HÄAGEN-DAZS,Häagen-Dazs,,4.99,,,4.99,unknown,flipp,
2026-05-14,maxi-joliette,"BARRES DE CRÈME GLACÉE PLEINES DE PC, 4 x 72ml","BARRES DE CRÈME GLACÉE PLEINES DE PC, 4 x 72ml",,,5,,,5,unknown,flipp,
2026-05-14,maxi-joliette,"VOL-AU-VENT OU CROISSANTS DUMAS, 6 UN.","VOL-AU-VENT OU CROISSANTS DUMAS, 6 UN.",DUMAS,,4,,,4,unknown,flipp,
2026-05-14,maxi-joliette,"CRETON EN EMBALLAGE DOUBLE PAYSAN, 300/550 G","CRETON EN EMBALLAGE DOUBLE PAYSAN, 300/550 G",PAYSAN,,7.5,,,7.5,unknown,flipp,
2026-05-14,maxi-joliette,"RAGOÛT DE BOULETTES CORDON BLEU, 410 G","RAGOÛT DE BOULETTES CORDON BLEU, 410 G",Cordon Bleu,,2.99,,,2.99,unknown,flipp,
2026-05-14,maxi-joliette,"CRÈME SURE SEALTEST, 500 ML","CRÈME SURE SEALTEST, 500 ML",Sealtest,,2.99,,,2.99,unknown,flipp,
2026-05-14,maxi-joliette,"SALADE DE THON RIO MARE, 160 G","SALADE DE THON RIO MARE, 160 G",Rio Mare,,3.99,,,3.99,unknown,flipp,
2026-05-14,maxi-joliette,TARTINADE AUX ARACHIDES AVEC CACAO NUTELLA,TARTINADE AUX ARACHIDES AVEC CACAO NUTELLA,,,8.5,,,8.5,unknown,flipp,
2026-05-14,maxi-joliette,DARNES DE PANGASIUS,DARNES DE PANGASIUS,,,9,,,9,unknown,flipp,
2026-05-14,maxi-joliette,TOMATES BEEFSTEAK SAVOURA |BEEFSTEAK TOMATOES,TOMATES BEEFSTEAK SAVOURA |BEEFSTEAK TOMATOES,,,3,,,3,unknown,flipp,
2026-05-14,maxi-joliette,"POMMES DE TERRE RÔTIES, PURÉES OU FRITES MAMZELLS, SAC DE 5 LB",pommes,,,3.99,,,3.99,unknown,flipp,
2026-05-14,maxi-joliette,"OIGNONS ROUGES PRODUIT D'ÉGYPTE OU HOLLANDE, CATÉGORIE NO 1 OU OIGNONS JAUNES OU ESPAGNOLS","OIGNONS ROUGES PRODUIT D'ÉGYPTE OU HOLLANDE, CATÉGORIE NO 1 OU OIGNONS JAUNES OU ESPAGNOLS",,,0.99,,,0.99,unknown,flipp,
2026-05-14,maxi-joliette,"CANTALOUP, OU MELON","CANTALOUP, OU MELON",,,4,,,4,unknown,flipp,
2026-05-14,maxi-joliette,LIMES NATURELLEMENT IMPARFAITS SANS NOM®,LIMES NATURELLEMENT IMPARFAITS SANS NOM®,,,5,,,5,unknown,flipp,
2026-05-14,maxi-joliette,JUS TRADITION,JUS TRADITION,,,5,,,5,unknown,flipp,
2026-05-14,maxi-joliette,CELERI,CELERI,,,3.99,,,3.99,unknown,flipp,
2026-05-14,maxi-joliette,PITAYA,PITAYA,,,3.99,,,3.99,unknown,flipp,
2026-05-14,maxi-joliette,MÉLANGE DE COLLATION BASSÉ,MÉLANGE DE COLLATION BASSÉ,,,5.5,,,5.5,unknown,flipp,
2026-05-14,maxi-joliette,"CROUSTILLES, 220 G OLD DUTCH OU CROUSTILLES DE TORTILLA RESTAURANTE, 275/290 G OLD DUTCH OU GRIGNOTINES HUMPTY DUMPTY, 250-290 G","CROUSTILLES, 220 G OLD DUTCH OU CROUSTILLES DE TORTILLA RESTAURANTE, 275/290 G OLD DUTCH OU GRIGNOTINES HUMPTY DUMPTY, 250-290 G",,,2.99,,,2.99,unknown,flipp,
2026-05-01,maxi-joliette,"CHAUSSETTES POUR FEMMES OU HOMMES HEAD, 3 PAIRES","CHAUSSETTES POUR FEMMES OU HOMMES HEAD, 3 PAIRES",,,4,,,4,unknown,flipp,
2026-05-14,maxi-joliette,"TARTINADE DE SALADE PLAISIRS GASTRONOMIQUES, 360 G","TARTINADE DE SALADE PLAISIRS GASTRONOMIQUES, 360 G",Plaisirs Gastronomiques,,8,,,8,unknown,flipp,
2026-05-14,maxi-joliette,"SUR LES SOINS POUR BÉBÉS SUDOCREM, PENATEN OU ZINCOFAX","SUR LES SOINS POUR BÉBÉS SUDOCREM, PENATEN OU ZINCOFAX",,,5.43,,,5.43,unknown,flipp,
2026-05-14,maxi-joliette,"BOISSON DE MALT ALCOOLISÉE BEACH DAY EVERYDAY OU SVNS, 12X355 ML","BOISSON DE MALT ALCOOLISÉE BEACH DAY EVERYDAY OU SVNS, 12X355 ML",BEACH DAY EVERYDAY | SVNS,,22,,,22,unknown,flipp,
2026-05-14,maxi-joliette,FARINE TOUT USAGE ROBIN HOOD OU FIVE ROSES,FARINE TOUT USAGE ROBIN HOOD OU FIVE ROSES,,,13.99,,,13.99,unknown,flipp,
2026-05-14,maxi-joliette,"OMELETTE ESPAGNOLE TRADITIONNELLE PC │ TRADITIONAL SPANISH OMELETTE, 600 G","OMELETTE ESPAGNOLE TRADITIONNELLE PC │ TRADITIONAL SPANISH OMELETTE, 600 G",PC,,7,,,7,unknown,flipp,
2026-05-14,maxi-joliette,"BOISSONS GAZEUSES PCMD, 12x355 mL","BOISSONS GAZEUSES PCMD, 12x355 mL",,,6.75,,,6.75,unknown,flipp,
2026-05-14,maxi-joliette,"CÉRÉALES CHEX, MÉLANGES CHEERIOS GENERAL MILLS OU GRANOLA VAL NATURE, 300-360 g","CÉRÉALES CHEX, MÉLANGES CHEERIOS GENERAL MILLS OU GRANOLA VAL NATURE, 300-360 g",,,4,,,4,unknown,flipp,
2026-05-14,maxi-joliette,"BIÈRE MADRI EXCEPCIONAL, SOL OU BLUE MOON CANETTES, 12X355 ML OU BIRRA MORETTI, BOUTEILLES, 12X330 ML","BIÈRE MADRI EXCEPCIONAL, SOL OU BLUE MOON CANETTES, 12X355 ML OU BIRRA MORETTI, BOUTEILLES, 12X330 ML",,,20,,,20,unknown,flipp,
2026-05-14,maxi-joliette,"CRÈME GLACÉE PREMIUM CHAPMAN'S, 2 L","CRÈME GLACÉE PREMIUM CHAPMAN'S, 2 L",Chapman's,,5.5,,,5.5,unknown,flipp,
2026-05-14,maxi-joliette,"EAU DE SOURCE NATURELLE OU NAYA, 4 L","EAU DE SOURCE NATURELLE OU NAYA, 4 L",PC,,1.99,,,1.99,unknown,flipp,
2026-05-14,maxi-joliette,CÔTES DE DOS DE PORC BARBECUE BÂTON ROUGE,CÔTES DE DOS DE PORC BARBECUE BÂTON ROUGE,BÂTON ROUGE,,10.99,,,10.99,unknown,flipp,
2026-05-14,maxi-joliette,MANGUE PÊCHE POURPRE PCMD/CRIMSON PEACH MANGO,MANGUE PÊCHE POURPRE PCMD/CRIMSON PEACH MANGO,,,4,,,4,unknown,flipp,
2026-05-14,maxi-joliette,"JUS OASIS, NECTAR DEL MONTE OU THÉ GLACÉ ARIZONA 960 ML OU BOISSONS FRUITÉ 2 L","JUS OASIS, NECTAR DEL MONTE OU THÉ GLACÉ ARIZONA 960 ML OU BOISSONS FRUITÉ 2 L",OASIS | FRUITÉ,,1.75,,,1.75,unknown,flipp,
2026-05-14,maxi-joliette,PAPIER HYGIÉNIQUE CASHMERE 20=60 ROULEAUX OU MOUCHOIRS SCOTTIES 12X126 FEUILLES,PAPIER HYGIÉNIQUE CASHMERE 20=60 ROULEAUX OU MOUCHOIRS SCOTTIES 12X126 FEUILLES,Cashmere,,11.99,,,11.99,unknown,flipp,
2026-05-14,maxi-joliette,"Croustilles cuites à la marmite, Pleines de ou Saveurs du monde PC, 200 g","Croustilles cuites à la marmite, Pleines de ou Saveurs du monde PC, 200 g",,,2,,,2,unknown,flipp,
2026-05-14,maxi-joliette,"PRUNES NOIRES, 2 LB","PRUNES NOIRES, 2 LB",,,3.99,,,3.99,unknown,flipp,
2026-05-14,maxi-joliette,"PANIER SUSPENDU D'ANNUELLES, 10 pouces","PANIER SUSPENDU D'ANNUELLES, 10 pouces",,,10,,,10,unknown,flipp,
2026-05-14,maxi-joliette,"BARRE DE FROMAGE OU RÂPÉ MOZZARELLISSIMA SAPUTO, 1 KG","BARRE DE FROMAGE OU RÂPÉ MOZZARELLISSIMA SAPUTO, 1 KG",Saputo,,10.99,,,10.99,unknown,flipp,
2026-05-14,maxi-joliette,CITRONS PRODUIT OU KIWI,CITRONS PRODUIT OU KIWI,,,0.99,,,0.99,unknown,flipp,
2026-05-14,maxi-joliette,FROMAGE FICELLO MARBRÉ BLACK DIAMOND 588 G OU RÂPÉ P'TIT QUÉBEC 907 G,FROMAGE FICELLO MARBRÉ BLACK DIAMOND 588 G OU RÂPÉ P'TIT QUÉBEC 907 G,,,11,,,11,unknown,flipp,
2026-05-14,maxi-joliette,"SANDWICHS OU BARRES À LA CRÈME GLACÉE SANS NOM®, 24-30 UN.","SANDWICHS OU BARRES À LA CRÈME GLACÉE SANS NOM®, 24-30 UN.",sans nom®,,11,,,11,unknown,flipp,
2026-05-14,maxi-joliette,"PANIER SUSPENDU D'ANNUELLES, 10 POUCES","PANIER SUSPENDU D'ANNUELLES, 10 POUCES",,,10,,,10,unknown,flipp,
2026-05-14,maxi-joliette,"BOISSON DE MALT ALCOOLISÉE TWISTED TEA, MOTTS CLAMATO OU TRULY, 12X341/355 ML","BOISSON DE MALT ALCOOLISÉE TWISTED TEA, MOTTS CLAMATO OU TRULY, 12X341/355 ML",TWISTED TEA | MOTTS,,22,,,22,unknown,flipp,
2026-05-14,maxi-joliette,"DÉTERGENT À LESSIVE PUREX, 4,08-4,43 L OU PERSIL 1,86 L, ASSOUPLISSANT TEXTILE, 2,7 L OU FEUILLES POUR SÉCHEUSE, 200 UN. SNUGGLE","DÉTERGENT À LESSIVE PUREX, 4,08-4,43 L OU PERSIL 1,86 L, ASSOUPLISSANT TEXTILE, 2,7 L OU FEUILLES POUR SÉCHEUSE, 200 UN. SNUGGLE",PUREX | PERSIL,,13,,,13,unknown,flipp,
2026-05-14,maxi-joliette,"BIÈRE SLEEMAN, 40X355 ML","BIÈRE SLEEMAN, 40X355 ML",Sleeman,,54.04,,,54.04,unknown,flipp,
2026-05-16,maxi-joliette,"CHAMPIGNONS BLANCS ENTIERS PC, 227 g","CHAMPIGNONS BLANCS ENTIERS PC, 227 g",,,0.99,,,0.99,unknown,flipp,
2026-05-14,maxi-joliette,AUBERGINE OU COURGETTE VERTE,AUBERGINE OU COURGETTE VERTE,,,2.99,,,2.99,unknown,flipp,
2026-05-14,maxi-joliette,TREMPETTES MARZETTI,TREMPETTES MARZETTI,,,5,,,5,unknown,flipp,
2026-05-14,maxi-joliette,"JARDINIÈRE SUSPENDUE DE FOUGÈRE DE BOSTON, 10 pouces","JARDINIÈRE SUSPENDUE DE FOUGÈRE DE BOSTON, 10 pouces",,,20,,,20,unknown,flipp,
2026-05-14,maxi-joliette,COTONS-TIGES Q-TIPS,COTONS-TIGES Q-TIPS,Q-tips,,4.27,,,4.27,unknown,flipp,
2026-05-14,maxi-joliette,"POGO, 4 UN.","POGO, 4 UN.",Pogo,,4.5,,,4.5,unknown,flipp,
2026-05-14,maxi-joliette,FRAMBOISES OU BLEUET,FRAMBOISES OU BLEUET,,,3.99,,,3.99,unknown,flipp,
2026-05-14,bonichoix-joliette,BURGERS DE SAUMON SURGELÉS GRIZZLY,saumon,Grizzly,,8.99,,,8.99,unknown,flipp,
2026-05-14,bonichoix-joliette,Green Ocean MÉLANGE DE CREVETTES ET PÉTONCLES SURGELES EN OCEAN,Green Ocean MÉLANGE DE CREVETTES ET PÉTONCLES SURGELES EN OCEAN,Green Ocean,,9.99,,,9.99,unknown,flipp,
2026-05-14,bonichoix-joliette,PRIX CLUB BROCHETTES DE POULET FRAIS ASSAISONNÉES,PRIX CLUB BROCHETTES DE POULET FRAIS ASSAISONNÉES,Prix Club,,23,,,23,unknown,flipp,
2026-05-14,bonichoix-joliette,BIFTECK FRANÇAIS OU RÔTI FRANÇAIS,BIFTECK FRANÇAIS OU RÔTI FRANÇAIS,,,12.99,,,12.99,unknown,flipp,
2026-05-14,bonichoix-joliette,"CROQUETTES FILETS, OÙ LANIÈRES DE POITRINE DE POULET PANÉS OÙ AILES DE POULET SURGELÉS ST HUBERT",poitrine de poulet,ST-HUBERT,,13.99,,,13.99,unknown,flipp,
2026-05-14,bonichoix-joliette,RICARDO POULET CRAPAUDINE FRAIS,RICARDO POULET CRAPAUDINE FRAIS,Ricardo,,6.49,,,6.49,unknown,flipp,
2026-05-14,bonichoix-joliette,KEFTAS DE PORC FRAIS ASSAISONNÉS LES PRÊTS-À-CUIRE,KEFTAS DE PORC FRAIS ASSAISONNÉS LES PRÊTS-À-CUIRE,LES PRÊTS-À-CUIRE,,7.49,,,7.49,unknown,flipp,
2026-05-14,bonichoix-joliette,FRAMBOISES,FRAMBOISES,,,4.99,,,4.99,unknown,flipp,
2026-05-14,bonichoix-joliette,BOLOGNE OLYMEL,BOLOGNE OLYMEL,Olymel,,6.49,,,6.49,unknown,flipp,
2026-05-14,bonichoix-joliette,"CRAQUELINS CHRISTIE, CROUSTILLES OU GALETTES DE RIZ QUAKER CRISPY MINIS","CRAQUELINS CHRISTIE, CROUSTILLES OU GALETTES DE RIZ QUAKER CRISPY MINIS",CHRISTIE | QUAKER | CRISPY MINIS,,2.49,,,2.49,unknown,flipp,
2026-05-14,bonichoix-joliette,JUS PRESSÉ À FROID LOOP,JUS PRESSÉ À FROID LOOP,,,9.99,,,9.99,unknown,flipp,
2026-05-14,bonichoix-joliette,COMPLIMENTS CHAMPIGNONS (284 mL) OU LÉGUMES (341 ou 398 mL),COMPLIMENTS CHAMPIGNONS (284 mL) OU LÉGUMES (341 ou 398 mL),Compliments,,5.5,,,5.5,unknown,flipp,
2026-05-14,bonichoix-joliette,"TOURTIÈRE, GRATIN OU PÂTÉ FRAIS ST-HUBERT","TOURTIÈRE, GRATIN OU PÂTÉ FRAIS ST-HUBERT",ST-HUBERT,,10.99,,,10.99,unknown,flipp,
2026-05-14,bonichoix-joliette,PAINS À HAMBURGER OU À HOT-DOG COMPLIMENTS (8 ou 12) BAGELS OU MUFFINS ANGLAIS COMPLIMENTS (6) OU PAINS À SALADE COMPLIMENTS (12),pain,Compliments,,1.99,,,1.99,unknown,flipp,
2026-05-14,bonichoix-joliette,BLEUETS,BLEUETS,,,4.99,,,4.99,unknown,flipp,
2026-05-14,bonichoix-joliette,P'TIT QUÉBEC FROMAGE OU FROMAGE RÂPÉ,P'TIT QUÉBEC FROMAGE OU FROMAGE RÂPÉ,P'Tit Quebec,,5.99,,,5.99,unknown,flipp,
2026-05-14,bonichoix-joliette,ENSURE SUBSTITUT DE REPAS,ENSURE SUBSTITUT DE REPAS,Ensure,,15.99,,,15.99,unknown,flipp,
2026-05-14,bonichoix-joliette,V8 COCKTAIL AUX LÉGUMES,V8 COCKTAIL AUX LÉGUMES,V8,,4.49,,,4.49,unknown,flipp,
2026-05-14,bonichoix-joliette,"BARRES OU CARRÉS AU RIZ KELLOGG'S SPECIAL K NOURISH (165 g), RICE KRISPIES (154 ou 198) OU KASHI (175 ou 200 g)","BARRES OU CARRÉS AU RIZ KELLOGG'S SPECIAL K NOURISH (165 g), RICE KRISPIES (154 ou 198) OU KASHI (175 ou 200 g)",KELLOGG'S | KASHI,,3.49,,,3.49,unknown,flipp,
2026-05-14,bonichoix-joliette,POUDRE POUR GELÉE JELL-O,POUDRE POUR GELÉE JELL-O,Jell-O,,1.29,,,1.29,unknown,flipp,
2026-05-14,bonichoix-joliette,THON PÂLE OU THON PÂLE AROMATISÉ COMPLIMENTS,THON PÂLE OU THON PÂLE AROMATISÉ COMPLIMENTS,Compliments,,1.79,,,1.79,unknown,flipp,
2026-05-14,bonichoix-joliette,FRUITS SURGELÉS BLEU & BON,FRUITS SURGELÉS BLEU & BON,BLEU & BON,,4.99,,,4.99,unknown,flipp,
2026-05-14,bonichoix-joliette,ANANAS DANS DU JUS DOLE,ANANAS DANS DU JUS DOLE,Dole,,2.99,,,2.99,unknown,flipp,
2026-05-14,bonichoix-joliette,COMPLIMENTS FROMAGE RÂPÉ,COMPLIMENTS FROMAGE RÂPÉ,Compliments,,5.99,,,5.99,unknown,flipp,
2026-05-14,bonichoix-joliette,MÉLANGE À SOUPE LIPTON OU KNORR,MÉLANGE À SOUPE LIPTON OU KNORR,LIPTON | KNORR,,3.49,,,3.49,unknown,flipp,
2026-05-14,bonichoix-joliette,LANTIC CASSONADE DORÉE OU FONCÉE,LANTIC CASSONADE DORÉE OU FONCÉE,LANTIC,,2.99,,,2.99,unknown,flipp,
2026-05-14,bonichoix-joliette,LACTANTIA BEURRE OU BEURRE À L'AIL (125 g) TARTINADE (427 g) OU TARTINADE À L'AIL (227 g),beurre,Lactantia,,2.99,,,2.99,unknown,flipp,
2026-05-14,bonichoix-joliette,"BOUILLON POUR FONDUE, MÉLANGE À SAUCE OU À SAUCE POUR PÂTES",pates,KNORR | BOVRIL,,1.66,,,1.66,unknown,flipp,
2026-05-14,bonichoix-joliette,FONTAINE SANTÉ HUMMUS OU BABA GANNOUJ 227 à 260 g OU LANTANA 283 g,FONTAINE SANTÉ HUMMUS OU BABA GANNOUJ 227 à 260 g OU LANTANA 283 g,Fontaine Santé,,4.99,,,4.99,unknown,flipp,
2026-05-14,bonichoix-joliette,MÉLANGE À CRÊPES ET A PATE BETTY CROCKER BISQUICK,MÉLANGE À CRÊPES ET A PATE BETTY CROCKER BISQUICK,Betty Crocker,,4.99,,,4.99,unknown,flipp,
2026-05-14,bonichoix-joliette,COMPLIMENTS BLANCS ENTIERS OU TRANCHÉS,COMPLIMENTS BLANCS ENTIERS OU TRANCHÉS,Compliments,,2.49,,,2.49,unknown,flipp,
2026-05-14,bonichoix-joliette,BOISSON DE MALT ALCOOLISÉE OU BOISSON NON ALCOOLISÉE PEPITO,BOISSON DE MALT ALCOOLISÉE OU BOISSON NON ALCOOLISÉE PEPITO,Pepito,,7.99,,,7.99,unknown,flipp,
2026-05-14,bonichoix-joliette,POMMES DE TERRE RUSSET,pommes,,,3.99,,,3.99,unknown,flipp,
2026-05-14,bonichoix-joliette,BÂTON ROUGE CÔTES DE DOS DE PORC FRAIS,BÂTON ROUGE CÔTES DE DOS DE PORC FRAIS,BÂTON ROUGE,,14.99,,,14.99,unknown,flipp,
2026-05-14,bonichoix-joliette,"BIÈRE COORS LIGHT, BUDWEISER, BUD LIGHT, MOLSON EXPORT OU SLEEMAN ORIGINAL, CLEAR 2.0","BIÈRE COORS LIGHT, BUDWEISER, BUD LIGHT, MOLSON EXPORT OU SLEEMAN ORIGINAL, CLEAR 2.0",COORS | BUDWEISER | BUDLIGHT | MOLSON | SLEEMAN,,40.53,,,40.53,unknown,flipp,
2026-05-14,bonichoix-joliette,VALEUR PLUS TOURNEDOS DE POULET AVEC BACON SURGELÉS,VALEUR PLUS TOURNEDOS DE POULET AVEC BACON SURGELÉS,VALEUR PLUS,,10,,,10,unknown,flipp,
2026-05-14,bonichoix-joliette,ASPERGES VERTES,ASPERGES VERTES,,,5.99,,,5.99,unknown,flipp,
2026-05-14,bonichoix-joliette,ANANAS GOLD,ANANAS GOLD,,,4.99,,,4.99,unknown,flipp,
2026-05-14,bonichoix-joliette,PIZZA SURGELÉE STROMBOLI,PIZZA SURGELÉE STROMBOLI,STROMBOLI,,5.49,,,5.49,unknown,flipp,
2026-05-14,bonichoix-joliette,DESSERT RÉFRIGÉRÉ JELL-O OU HERSHEY'S,DESSERT RÉFRIGÉRÉ JELL-O OU HERSHEY'S,JELL-O | HERSHEY'S,,4.69,,,4.69,unknown,flipp,
2026-05-14,bonichoix-joliette,CAFÉ COMPLIMENTS ECO CUP,cafe,Compliments,,7.99,,,7.99,unknown,flipp,
2026-05-14,bonichoix-joliette,COMPLIMENTS ARACHIDES GRILLÉES (700 g) NOIX DE CAJOU OU NOIX MÉLANGÉES DE LUXE (200 g),COMPLIMENTS ARACHIDES GRILLÉES (700 g) NOIX DE CAJOU OU NOIX MÉLANGÉES DE LUXE (200 g),Compliments,,5.99,,,5.99,unknown,flipp,
